lcl|NW_018403330.1_cds_XP_021348498.1_1	2187
lcl|NW_018403330.1_cds_XP_021356444.1_2	2187
lcl|NW_018403334.1_cds_XP_021376352.1_3	1527
lcl|NW_018403334.1_cds_XP_021345728.1_4	1437
lcl|NW_018403334.1_cds_XP_021346515.1_5	1437
lcl|NW_018403334.1_cds_XP_021342630.1_6	1497
lcl|NW_018403334.1_cds_XP_021347703.1_7	1197
lcl|NW_018403334.1_cds_XP_021348499.1_8	1182
lcl|NW_018403335.1_cds_XP_021349691.1_9	640
lcl|NW_018403338.1_cds_XP_021350875.1_10	234
lcl|NW_018403340.1_cds_XP_021354888.1_11	1587
lcl|NW_018403340.1_cds_XP_021360829.1_12	1131
lcl|NW_018403340.1_cds_XP_021359607.1_13	1161
lcl|NW_018403340.1_cds_XP_021358010.1_14	1167
lcl|NW_018403340.1_cds_XP_021358819.1_15	1167
lcl|NW_018403340.1_cds_XP_021357239.1_16	1185
lcl|NW_018403340.1_cds_XP_021356047.1_17	1671
lcl|NW_018403342.1_cds_XP_021341036.1_18	798
lcl|NW_018403342.1_cds_XP_021340277.1_19	801
lcl|NW_018403342.1_cds_XP_021339605.1_20	1065
lcl|NW_018403342.1_cds_XP_021342223.1_21	930
lcl|NW_018403342.1_cds_XP_021369189.1_22	1215
lcl|NW_018403342.1_cds_XP_021370393.1_23	1380
lcl|NW_018403342.1_cds_XP_021371555.1_24	1164
lcl|NW_018403342.1_cds_XP_021372746.1_25	2175
lcl|NW_018403342.1_cds_XP_021362040.1_26	975
lcl|NW_018403342.1_cds_XP_021363238.1_27	1332
lcl|NW_018403342.1_cds_XP_021343442.1_28	30804
lcl|NW_018403342.1_cds_XP_021344187.1_29	14172
lcl|NW_018403342.1_cds_XP_021345202.1_30	1668
lcl|NW_018403342.1_cds_XP_021345441.1_31	1554
lcl|NW_018403342.1_cds_XP_021345914.1_32	1440
lcl|NW_018403342.1_cds_XP_021345368.1_33	1554
lcl|NW_018403342.1_cds_XP_021345851.1_34	1440
lcl|NW_018403342.1_cds_XP_021345525.1_35	1554
lcl|NW_018403342.1_cds_XP_021345283.1_36	1554
lcl|NW_018403342.1_cds_XP_021345772.1_37	1440
lcl|NW_018403342.1_cds_XP_021346168.1_38	1326
lcl|NW_018403342.1_cds_XP_021345687.1_39	1440
lcl|NW_018403342.1_cds_XP_021346080.1_40	1326
lcl|NW_018403342.1_cds_XP_021345995.1_41	1326
lcl|NW_018403342.1_cds_XP_021345607.1_42	1554
lcl|NW_018403342.1_cds_XP_021373958.1_43	873
lcl|NW_018403342.1_cds_XP_021374770.1_44	846
lcl|NW_018403342.1_cds_XP_021375559.1_45	846
lcl|NW_018403342.1_cds_XP_021376765.1_46	846
lcl|NW_018403342.1_cds_XP_021377980.1_47	837
lcl|NW_018403342.1_cds_XP_021346351.1_48	16122
lcl|NW_018403342.1_cds_XP_021346270.1_49	16191
lcl|NW_018403342.1_cds_XP_021364423.1_50	1938
lcl|NW_018403342.1_cds_XP_021346475.1_51	1911
lcl|NW_018403342.1_cds_XP_021346599.1_52	654
lcl|NW_018403342.1_cds_XP_021365593.1_53	1278
lcl|NW_018403342.1_cds_XP_021346719.1_54	405
lcl|NW_018403342.1_cds_XP_021346799.1_55	336
lcl|NW_018403342.1_cds_XP_021366770.1_56	774
lcl|NW_018403342.1_cds_XP_021367962.1_57	510
lcl|NW_018403342.1_cds_XP_021346953.1_58	1839
lcl|NW_018403342.1_cds_XP_021347037.1_59	1836
lcl|NW_018403342.1_cds_XP_021379204.1_60	1956
lcl|NW_018403345.1_cds_XP_021347155.1_61	4341
lcl|NW_018403345.1_cds_XP_021347589.1_62	444
lcl|NW_018403345.1_cds_XP_021347671.1_63	531
lcl|NW_018403345.1_cds_XP_021347273.1_64	531
lcl|NW_018403345.1_cds_XP_021347814.1_65	444
lcl|NW_018403345.1_cds_XP_021347348.1_66	444
lcl|NW_018403345.1_cds_XP_021347893.1_67	444
lcl|NW_018403345.1_cds_XP_021347428.1_68	444
lcl|NW_018403345.1_cds_XP_021347964.1_69	444
lcl|NW_018403345.1_cds_XP_021347506.1_70	444
lcl|NW_018403345.1_cds_XP_021347738.1_71	387
lcl|NW_018403347.1_cds_XP_021348084.1_72	1350
lcl|NW_018403347.1_cds_XP_021348204.1_73	1473
lcl|NW_018403347.1_cds_XP_021348326.1_74	495
lcl|NW_018403347.1_cds_XP_021348656.1_75	2556
lcl|NW_018403347.1_cds_XP_021348579.1_76	2559
lcl|NW_018403347.1_cds_XP_021348782.1_77	1839
lcl|NW_018403347.1_cds_XP_021348902.1_78	2616
lcl|NW_018403347.1_cds_XP_021348984.1_79	2616
lcl|NW_018403347.1_cds_XP_021349148.1_80	2382
lcl|NW_018403347.1_cds_XP_021349060.1_81	2388
lcl|NW_018403347.1_cds_XP_021349216.1_82	2337
lcl|NW_018403347.1_cds_XP_021349301.1_83	2337
lcl|NW_018403347.1_cds_XP_021349381.1_84	2337
lcl|NW_018403347.1_cds_XP_021349502.1_85	459
lcl|NW_018403347.1_cds_XP_021349847.1_86	2289
lcl|NW_018403347.1_cds_XP_021349769.1_87	2337
lcl|NW_018403347.1_cds_XP_021349692.1_88	2391
lcl|NW_018403347.1_cds_XP_021349932.1_89	2214
lcl|NW_018403347.1_cds_XP_021350054.1_90	2136
lcl|NW_018403347.1_cds_XP_021350131.1_91	2136
lcl|NW_018403347.1_cds_XP_021348452.1_92	1398
lcl|NW_018403348.1_cds_XP_021350240.1_93	1929
lcl|NW_018403348.1_cds_XP_021350407.1_94	1869
lcl|NW_018403348.1_cds_XP_021350322.1_95	1914
lcl|NW_018403356.1_cds_XP_021350520.1_96	5178
lcl|NW_018403356.1_cds_XP_021350950.1_97	2265
lcl|NW_018403356.1_cds_XP_021350876.1_98	2265
lcl|NW_018403356.1_cds_XP_021350761.1_99	2280
lcl|NW_018403356.1_cds_XP_021351072.1_100	642
lcl|NW_018403356.1_cds_XP_021351193.1_101	510
lcl|NW_018403356.1_cds_XP_021351301.1_102	1266
lcl|NW_018403356.1_cds_XP_021351384.1_103	1266
lcl|NW_018403356.1_cds_XP_021351464.1_104	1266
lcl|NW_018403356.1_cds_XP_021351554.1_105	1266
lcl|NW_018403356.1_cds_XP_021351635.1_106	1266
lcl|NW_018403356.1_cds_XP_021351719.1_107	1266
lcl|NW_018403356.1_cds_XP_021351796.1_108	1266
lcl|NW_018403356.1_cds_XP_021351886.1_109	1266
lcl|NW_018403356.1_cds_XP_021352003.1_110	756
lcl|NW_018403356.1_cds_XP_021352087.1_111	756
lcl|NW_018403356.1_cds_XP_021352208.1_112	435
lcl|NW_018403356.1_cds_XP_021352331.1_113	360
lcl|NW_018403356.1_cds_XP_021352773.1_114	861
lcl|NW_018403356.1_cds_XP_021353169.1_115	804
lcl|NW_018403356.1_cds_XP_021352850.1_116	849
lcl|NW_018403356.1_cds_XP_021352693.1_117	864
lcl|NW_018403356.1_cds_XP_021352530.1_118	885
lcl|NW_018403356.1_cds_XP_021352612.1_119	876
lcl|NW_018403356.1_cds_XP_021352452.1_120	897
lcl|NW_018403356.1_cds_XP_021353091.1_121	828
lcl|NW_018403356.1_cds_XP_021352924.1_122	843
lcl|NW_018403356.1_cds_XP_021353008.1_123	843
lcl|NW_018403356.1_cds_XP_021353397.1_124	726
lcl|NW_018403356.1_cds_XP_021353304.1_125	756
lcl|NW_018403356.1_cds_XP_021353584.1_126	6126
lcl|NW_018403356.1_cds_XP_021353672.1_127	6087
lcl|NW_018403356.1_cds_XP_021353511.1_128	6144
lcl|NW_018403356.1_cds_XP_021353785.1_129	957
lcl|NW_018403356.1_cds_XP_021354107.1_130	648
lcl|NW_018403356.1_cds_XP_021354022.1_131	648
lcl|NW_018403356.1_cds_XP_021353907.1_132	4839
lcl|NW_018403366.1_cds_XP_021354313.1_133	540
lcl|NW_018403366.1_cds_XP_021354232.1_134	546
lcl|NW_018403366.1_cds_XP_021354392.1_135	528
lcl|NW_018403368.1_cds_XP_021354851.1_136	939
lcl|NW_018403368.1_cds_XP_021354509.1_137	909
lcl|NW_018403368.1_cds_XP_021354963.1_138	1815
lcl|NW_018403368.1_cds_XP_021355043.1_139	1815
lcl|NW_018403368.1_cds_XP_021355122.1_140	1815
lcl|NW_018403368.1_cds_XP_021355201.1_141	1446
lcl|NW_018403368.1_cds_XP_021355322.1_142	1557
lcl|NW_018403368.1_cds_XP_021355403.1_143	1557
lcl|NW_018403368.1_cds_XP_021355480.1_144	1557
lcl|NW_018403368.1_cds_XP_021355553.1_145	1557
lcl|NW_018403368.1_cds_XP_021355669.1_146	1215
lcl|NW_018403368.1_cds_XP_021355752.1_147	1215
lcl|NW_018403368.1_cds_XP_021355859.1_148	6525
lcl|NW_018403368.1_cds_XP_021355929.1_149	6525
lcl|NW_018403368.1_cds_XP_021356011.1_150	6525
lcl|NW_018403368.1_cds_XP_021356095.1_151	6525
lcl|NW_018403368.1_cds_XP_021356215.1_152	1842
lcl|NW_018403368.1_cds_XP_021356329.1_153	1047
lcl|NW_018403368.1_cds_XP_021356402.1_154	1047
lcl|NW_018403368.1_cds_XP_021356487.1_155	1047
lcl|NW_018403368.1_cds_XP_021354623.1_156	303
lcl|NW_018403368.1_cds_XP_021354730.1_157	1155
lcl|NW_018403369.1_cds_XP_021360005.1_158	2619
lcl|NW_018403369.1_cds_XP_021357075.1_159	1620
lcl|NW_018403369.1_cds_XP_021357439.1_160	1647
lcl|NW_018403369.1_cds_XP_021356610.1_161	2460
lcl|NW_018403369.1_cds_XP_021356732.1_162	1770
lcl|NW_018403369.1_cds_XP_021357198.1_163	1317
lcl|NW_018403369.1_cds_XP_021357559.1_164	819
lcl|NW_018403369.1_cds_XP_021357633.1_165	819
lcl|NW_018403369.1_cds_XP_021357707.1_166	819
lcl|NW_018403369.1_cds_XP_021357779.1_167	819
lcl|NW_018403369.1_cds_XP_021357895.1_168	2904
lcl|NW_018403369.1_cds_XP_021358011.1_169	771
lcl|NW_018403369.1_cds_XP_021358127.1_170	279
lcl|NW_018403369.1_cds_XP_021356853.1_171	1197
lcl|NW_018403369.1_cds_XP_021358240.1_172	2262
lcl|NW_018403369.1_cds_XP_021358368.1_173	432
lcl|NW_018403369.1_cds_XP_021358487.1_174	1962
lcl|NW_018403369.1_cds_XP_021358820.1_175	519
lcl|NW_018403369.1_cds_XP_021358692.1_176	663
lcl|NW_018403369.1_cds_XP_021358617.1_177	1059
lcl|NW_018403369.1_cds_XP_021357318.1_178	972
lcl|NW_018403369.1_cds_XP_021358935.1_179	1569
lcl|NW_018403369.1_cds_XP_021359024.1_180	1569
lcl|NW_018403369.1_cds_XP_021359143.1_181	996
lcl|NW_018403369.1_cds_XP_021359215.1_182	945
lcl|NW_018403369.1_cds_XP_021356969.1_183	5277
lcl|NW_018403369.1_cds_XP_021359334.1_184	1557
lcl|NW_018403369.1_cds_XP_021359447.1_185	1551
lcl|NW_018403369.1_cds_XP_021359526.1_186	1551
lcl|NW_018403369.1_cds_XP_021359608.1_187	1551
lcl|NW_018403369.1_cds_XP_021359803.1_188	870
lcl|NW_018403369.1_cds_XP_021359722.1_189	948
lcl|NW_018403369.1_cds_XP_021359886.1_190	747
lcl|NW_018403378.1_cds_XP_021360249.1_191	2085
lcl|NW_018403378.1_cds_XP_021360334.1_192	2085
lcl|NW_018403378.1_cds_XP_021360127.1_193	741
lcl|NW_018403379.1_cds_XP_021360789.1_194	486
lcl|NW_018403379.1_cds_XP_021360668.1_195	1473
lcl|NW_018403379.1_cds_XP_021360462.1_196	624
lcl|NW_018403379.1_cds_XP_021360547.1_197	471
lcl|NW_018403380.1_cds_XP_021360905.1_198	1200
lcl|NW_018403390.1_cds_XP_021361033.1_199	1392
lcl|NW_018403390.1_cds_XP_021361156.1_200	2250
lcl|NW_018403393.1_cds_XP_021361397.1_201	4071
lcl|NW_018403393.1_cds_XP_021361510.1_202	1041
lcl|NW_018403393.1_cds_XP_021362323.1_203	330
lcl|NW_018403394.1_cds_XP_021362433.1_204	804
lcl|NW_018403403.1_cds_XP_021362553.1_205	489
lcl|NW_018403403.1_cds_XP_021362682.1_206	1065
lcl|NW_018403403.1_cds_XP_021362758.1_207	1065
lcl|NW_018403403.1_cds_XP_021362891.1_208	1386
lcl|NW_018403408.1_cds_XP_021363239.1_209	780
lcl|NW_018403408.1_cds_XP_021363117.1_210	627
lcl|NW_018403408.1_cds_XP_021363363.1_211	738
lcl|NW_018403408.1_cds_XP_021363486.1_212	384
lcl|NW_018403408.1_cds_XP_021362999.1_213	870
lcl|NW_018403413.1_cds_XP_021363610.1_214	1125
lcl|NW_018403417.1_cds_XP_021365594.1_215	648
lcl|NW_018403417.1_cds_XP_021364108.1_216	3726
lcl|NW_018403417.1_cds_XP_021364505.1_217	15861
lcl|NW_018403417.1_cds_XP_021364222.1_218	2970
lcl|NW_018403417.1_cds_XP_021364342.1_219	1977
lcl|NW_018403417.1_cds_XP_021363795.1_220	912
lcl|NW_018403417.1_cds_XP_021364693.1_221	1059
lcl|NW_018403417.1_cds_XP_021364971.1_222	2811
lcl|NW_018403417.1_cds_XP_021364809.1_223	2853
lcl|NW_018403417.1_cds_XP_021364892.1_224	2814
lcl|NW_018403417.1_cds_XP_021365089.1_225	855
lcl|NW_018403417.1_cds_XP_021365286.1_226	1254
lcl|NW_018403417.1_cds_XP_021365207.1_227	1293
lcl|NW_018403417.1_cds_XP_021363988.1_228	753
lcl|NW_018403417.1_cds_XP_021365476.1_229	2661
lcl|NW_018403417.1_cds_XP_021365404.1_230	2670
lcl|NW_018403424.1_cds_XP_021365936.1_231	1227
lcl|NW_018403424.1_cds_XP_021366019.1_232	1212
lcl|NW_018403424.1_cds_XP_021366500.1_233	1191
lcl|NW_018403424.1_cds_XP_021366098.1_234	1092
lcl|NW_018403424.1_cds_XP_021366183.1_235	1092
lcl|NW_018403424.1_cds_XP_021366266.1_236	1092
lcl|NW_018403424.1_cds_XP_021366340.1_237	1092
lcl|NW_018403424.1_cds_XP_021366420.1_238	1092
lcl|NW_018403424.1_cds_XP_021366617.1_239	1380
lcl|NW_018403424.1_cds_XP_021366732.1_240	1905
lcl|NW_018403424.1_cds_XP_021366816.1_241	1770
lcl|NW_018403424.1_cds_XP_021366931.1_242	522
lcl|NW_018403424.1_cds_XP_021367052.1_243	540
lcl|NW_018403424.1_cds_XP_021367170.1_244	534
lcl|NW_018403425.1_cds_XP_021367373.1_245	786
lcl|NW_018403426.1_cds_XP_021367808.1_246	1689
lcl|NW_018403426.1_cds_XP_021367887.1_247	1671
lcl|NW_018403426.1_cds_XP_021367612.1_248	1860
lcl|NW_018403426.1_cds_XP_021367683.1_249	1857
lcl|NW_018403426.1_cds_XP_021367494.1_250	945
lcl|NW_018403428.1_cds_XP_021368122.1_251	3804
lcl|NW_018403428.1_cds_XP_021368215.1_252	3804
lcl|NW_018403428.1_cds_XP_021368319.1_253	3804
lcl|NW_018403428.1_cds_XP_021368402.1_254	3804
lcl|NW_018403428.1_cds_XP_021368471.1_255	3804
lcl|NW_018403428.1_cds_XP_021368550.1_256	3804
lcl|NW_018403428.1_cds_XP_021368631.1_257	3804
lcl|NW_018403428.1_cds_XP_021368713.1_258	3804
lcl|NW_018403428.1_cds_XP_021368792.1_259	3804
lcl|NW_018403428.1_cds_XP_021368875.1_260	3804
lcl|NW_018403428.1_cds_XP_021369028.1_261	3630
lcl|NW_018403428.1_cds_XP_021368002.1_262	999
lcl|NW_018403428.1_cds_XP_021369153.1_263	1743
lcl|NW_018403428.1_cds_XP_021369391.1_264	1062
lcl|NW_018403428.1_cds_XP_021369314.1_265	1062
lcl|NW_018403428.1_cds_XP_021369511.1_266	3276
lcl|NW_018403428.1_cds_XP_021369597.1_267	3228
lcl|NW_018403428.1_cds_XP_021369758.1_268	2862
lcl|NW_018403428.1_cds_XP_021369678.1_269	2862
lcl|NW_018403428.1_cds_XP_021369958.1_270	3174
lcl|NW_018403428.1_cds_XP_021370778.1_271	2844
lcl|NW_018403428.1_cds_XP_021370069.1_272	3075
lcl|NW_018403428.1_cds_XP_021370696.1_273	2976
lcl|NW_018403428.1_cds_XP_021370316.1_274	3021
lcl|NW_018403428.1_cds_XP_021370394.1_275	3018
lcl|NW_018403428.1_cds_XP_021370473.1_276	3000
lcl|NW_018403428.1_cds_XP_021370540.1_277	2988
lcl|NW_018403428.1_cds_XP_021370153.1_278	3045
lcl|NW_018403428.1_cds_XP_021370239.1_279	3030
lcl|NW_018403428.1_cds_XP_021370615.1_280	2976
lcl|NW_018403431.1_cds_XP_021371600.1_281	1470
lcl|NW_018403431.1_cds_XP_021371669.1_282	1392
lcl|NW_018403431.1_cds_XP_021371736.1_283	1362
lcl|NW_018403431.1_cds_XP_021371818.1_284	1308
lcl|NW_018403431.1_cds_XP_021371362.1_285	1434
lcl|NW_018403431.1_cds_XP_021371941.1_286	939
lcl|NW_018403431.1_cds_XP_021372049.1_287	3564
lcl|NW_018403431.1_cds_XP_021370890.1_288	468
lcl|NW_018403431.1_cds_XP_021371017.1_289	468
lcl|NW_018403431.1_cds_XP_021372161.1_290	1665
lcl|NW_018403431.1_cds_XP_021371253.1_291	1284
lcl|NW_018403431.1_cds_XP_021372536.1_292	3126
lcl|NW_018403431.1_cds_XP_021372368.1_293	3177
lcl|NW_018403431.1_cds_XP_021372451.1_294	3165
lcl|NW_018403431.1_cds_XP_021372280.1_295	3216
lcl|NW_018403431.1_cds_XP_021372620.1_296	3105
lcl|NW_018403431.1_cds_XP_021371474.1_297	513
lcl|NW_018403431.1_cds_XP_021372747.1_298	2043
lcl|NW_018403431.1_cds_XP_021372865.1_299	747
lcl|NW_018403431.1_cds_XP_021372954.1_300	747
lcl|NW_018403431.1_cds_XP_021373029.1_301	747
lcl|NW_018403431.1_cds_XP_021373292.1_302	978
lcl|NW_018403431.1_cds_XP_021373218.1_303	987
lcl|NW_018403431.1_cds_XP_021373142.1_304	1002
lcl|NW_018403431.1_cds_XP_021373372.1_305	948
lcl|NW_018403431.1_cds_XP_021373462.1_306	948
lcl|NW_018403434.1_cds_XP_021373747.1_307	582
lcl|NW_018403434.1_cds_XP_021373664.1_308	582
lcl|NW_018403434.1_cds_XP_021373577.1_309	561
lcl|NW_018403434.1_cds_XP_021376236.1_310	1839
lcl|NW_018403434.1_cds_XP_021376316.1_311	1839
lcl|NW_018403434.1_cds_XP_021376390.1_312	1839
lcl|NW_018403434.1_cds_XP_021376478.1_313	1839
lcl|NW_018403434.1_cds_XP_021375172.1_314	1413
lcl|NW_018403434.1_cds_XP_021373869.1_315	375
lcl|NW_018403434.1_cds_XP_021376680.1_316	1581
lcl|NW_018403434.1_cds_XP_021376604.1_317	1725
lcl|NW_018403434.1_cds_XP_021376766.1_318	1524
lcl|NW_018403434.1_cds_XP_021377364.1_319	1686
lcl|NW_018403434.1_cds_XP_021376881.1_320	1770
lcl|NW_018403434.1_cds_XP_021376958.1_321	1770
lcl|NW_018403434.1_cds_XP_021377040.1_322	1770
lcl|NW_018403434.1_cds_XP_021377130.1_323	1770
lcl|NW_018403434.1_cds_XP_021377208.1_324	1770
lcl|NW_018403434.1_cds_XP_021377279.1_325	1770
lcl|NW_018403434.1_cds_XP_021377495.1_326	789
lcl|NW_018403434.1_cds_XP_021375409.1_327	945
lcl|NW_018403434.1_cds_XP_021374093.1_328	783
lcl|NW_018403434.1_cds_XP_021377692.1_329	630
lcl|NW_018403434.1_cds_XP_021377778.1_330	627
lcl|NW_018403434.1_cds_XP_021374205.1_331	366
lcl|NW_018403434.1_cds_XP_021377944.1_332	5595
lcl|NW_018403434.1_cds_XP_021378068.1_333	6741
lcl|NW_018403434.1_cds_XP_021375520.1_334	510
lcl|NW_018403434.1_cds_XP_021374327.1_335	465
lcl|NW_018403434.1_cds_XP_021374446.1_336	2241
lcl|NW_018403434.1_cds_XP_021378191.1_337	2346
lcl|NW_018403434.1_cds_XP_021375642.1_338	1692
lcl|NW_018403434.1_cds_XP_021375759.1_339	1749
lcl|NW_018403434.1_cds_XP_021378903.1_340	1041
lcl|NW_018403434.1_cds_XP_021378997.1_341	1041
lcl|NW_018403434.1_cds_XP_021379120.1_342	633
lcl|NW_018403434.1_cds_XP_021378305.1_343	4146
lcl|NW_018403434.1_cds_XP_021378462.1_344	3810
lcl|NW_018403434.1_cds_XP_021378380.1_345	3894
lcl|NW_018403434.1_cds_XP_021378537.1_346	3804
lcl|NW_018403434.1_cds_XP_021378624.1_347	3669
lcl|NW_018403434.1_cds_XP_021378704.1_348	3669
lcl|NW_018403434.1_cds_XP_021378783.1_349	3669
lcl|NW_018403434.1_cds_XP_021379239.1_350	414
lcl|NW_018403434.1_cds_XP_021379323.1_351	411
lcl|NW_018403434.1_cds_XP_021379432.1_352	2139
lcl|NW_018403434.1_cds_XP_021379676.1_353	759
lcl|NW_018403434.1_cds_XP_021379553.1_354	2922
lcl|NW_018403434.1_cds_XP_021380198.1_355	858
lcl|NW_018403434.1_cds_XP_021379791.1_356	1107
lcl|NW_018403434.1_cds_XP_021379911.1_357	1107
lcl|NW_018403434.1_cds_XP_021379997.1_358	1107
lcl|NW_018403434.1_cds_XP_021380080.1_359	1107
lcl|NW_018403434.1_cds_XP_021380325.1_360	1833
lcl|NW_018403434.1_cds_XP_021338850.1_361	1746
lcl|NW_018403434.1_cds_XP_021338972.1_362	1464
lcl|NW_018403434.1_cds_XP_021339055.1_363	1455
lcl|NW_018403434.1_cds_XP_021339136.1_364	1452
lcl|NW_018403434.1_cds_XP_021339260.1_365	1392
lcl|NW_018403434.1_cds_XP_021375993.1_366	1512
lcl|NW_018403434.1_cds_XP_021376110.1_367	1302
lcl|NW_018403434.1_cds_XP_021339456.1_368	1557
lcl|NW_018403434.1_cds_XP_021339522.1_369	1557
lcl|NW_018403434.1_cds_XP_021339606.1_370	1560
lcl|NW_018403434.1_cds_XP_021339665.1_371	1560
lcl|NW_018403434.1_cds_XP_021374650.1_372	729
lcl|NW_018403434.1_cds_XP_021374771.1_373	630
lcl|NW_018403434.1_cds_XP_021339856.1_374	942
lcl|NW_018403434.1_cds_XP_021339762.1_375	1041
