lcl|NW_026262581.1_cds_XP_052072905.1_1	567
lcl|NW_026262581.1_cds_XP_052089389.1_2	1185
lcl|NW_026262581.1_cds_XP_052089418.1_3	708
lcl|NW_026262581.1_cds_XP_052089483.1_4	480
lcl|NW_026262581.1_cds_XP_052089280.1_5	1401
lcl|NW_026262581.1_cds_XP_052089575.1_6	1131
lcl|NW_026262581.1_cds_XP_052080128.1_7	975
lcl|NW_026262581.1_cds_XP_052070843.1_8	741
lcl|NW_026262581.1_cds_XP_052079054.1_9	693
lcl|NW_026262581.1_cds_XP_052089792.1_10	999
lcl|NW_026262581.1_cds_XP_052089854.1_11	999
lcl|NW_026262581.1_cds_XP_052089924.1_12	999
lcl|NW_026262581.1_cds_XP_052090264.1_13	1023
lcl|NW_026262581.1_cds_XP_052090315.1_14	855
lcl|NW_026262581.1_cds_XP_052090394.1_15	855
lcl|NW_026262581.1_cds_XP_052090461.1_16	855
lcl|NW_026262581.1_cds_XP_052080129.1_17	810
lcl|NW_026262581.1_cds_XP_052090652.1_18	900
lcl|NW_026262581.1_cds_XP_052090719.1_19	1383
lcl|NW_026262581.1_cds_XP_052090740.1_20	1167
lcl|NW_026262581.1_cds_XP_052090769.1_21	1167
lcl|NW_026262581.1_cds_XP_052090731.1_22	1296
lcl|NW_026262581.1_cds_XP_052093523.1_23	1005
lcl|NW_026262581.1_cds_XP_052093640.1_24	2724
lcl|NW_026262581.1_cds_XP_052093747.1_25	537
lcl|NW_026262581.1_cds_XP_052093868.1_26	1377
lcl|NW_026262581.1_cds_XP_052093943.1_27	1377
lcl|NW_026262581.1_cds_XP_052094027.1_28	1377
lcl|NW_026262581.1_cds_XP_052094094.1_29	1314
lcl|NW_026262581.1_cds_XP_052094229.1_30	1104
lcl|NW_026262581.1_cds_XP_052094635.1_31	1104
lcl|NW_026262581.1_cds_XP_052094324.1_32	1104
lcl|NW_026262581.1_cds_XP_052094412.1_33	1104
lcl|NW_026262581.1_cds_XP_052094491.1_34	1104
lcl|NW_026262581.1_cds_XP_052094562.1_35	1104
lcl|NW_026262581.1_cds_XP_052081071.1_36	759
lcl|NW_026262581.1_cds_XP_052094992.1_37	5604
lcl|NW_026262581.1_cds_XP_052095069.1_38	5568
lcl|NW_026262581.1_cds_XP_052095205.1_39	5382
lcl|NW_026262581.1_cds_XP_052095361.1_40	5259
lcl|NW_026262581.1_cds_XP_052095434.1_41	5037
lcl|NW_026262581.1_cds_XP_052095277.1_42	5283
lcl|NW_026262581.1_cds_XP_052095144.1_43	5523
lcl|NW_026262581.1_cds_XP_052095499.1_44	4851
lcl|NW_026262581.1_cds_XP_052096283.1_45	2256
lcl|NW_026262581.1_cds_XP_052096286.1_46	2256
lcl|NW_026262581.1_cds_XP_052096334.1_47	2100
lcl|NW_026262581.1_cds_XP_052099285.1_48	615
lcl|NW_026262581.1_cds_XP_052096235.1_49	2259
lcl|NW_026262581.1_cds_XP_052096425.1_50	2043
lcl|NW_026262581.1_cds_XP_052096508.1_51	1734
lcl|NW_026262581.1_cds_XP_052098370.1_52	1095
lcl|NW_026262581.1_cds_XP_052098457.1_53	1029
lcl|NW_026262581.1_cds_XP_052098494.1_54	948
lcl|NW_026262581.1_cds_XP_052099809.1_55	459
lcl|NW_026262581.1_cds_XP_052099726.1_56	477
lcl|NW_026262581.1_cds_XP_052099890.1_57	435
lcl|NW_026262581.1_cds_XP_052099175.1_58	618
lcl|NW_026262581.1_cds_XP_052098143.1_59	1101
lcl|NW_026262581.1_cds_XP_052098285.1_60	1098
lcl|NW_026262581.1_cds_XP_052098578.1_61	1053
lcl|NW_026262581.1_cds_XP_052099044.1_62	624
lcl|NW_026262581.1_cds_XP_052099604.1_63	510
lcl|NW_026262581.1_cds_XP_052082139.1_64	2724
lcl|NW_026262581.1_cds_XP_052083227.1_65	633
lcl|NW_026262581.1_cds_XP_052098790.1_66	927
lcl|NW_026262581.1_cds_XP_052097158.1_67	1359
lcl|NW_026262581.1_cds_XP_052097441.1_68	1359
lcl|NW_026262581.1_cds_XP_052097282.1_69	1359
lcl|NW_026262581.1_cds_XP_052097509.1_70	1359
lcl|NW_026262581.1_cds_XP_052097214.1_71	1359
lcl|NW_026262581.1_cds_XP_052097382.1_72	1359
lcl|NW_026262581.1_cds_XP_052097336.1_73	1359
lcl|NW_026262581.1_cds_XP_052097645.1_74	1341
lcl|NW_026262581.1_cds_XP_052097578.1_75	1356
lcl|NW_026262581.1_cds_XP_052096594.1_76	2043
lcl|NW_026262581.1_cds_XP_052096649.1_77	2043
lcl|NW_026262581.1_cds_XP_052096706.1_78	2043
lcl|NW_026262581.1_cds_XP_052096834.1_79	1776
lcl|NW_026262581.1_cds_XP_052096913.1_80	1776
lcl|NW_026262581.1_cds_XP_052098882.1_81	669
lcl|NW_026262581.1_cds_XP_052098939.1_82	666
lcl|NW_026262581.1_cds_XP_052098698.1_83	993
lcl|NW_026262581.1_cds_XP_052098028.1_84	1188
lcl|NW_026262581.1_cds_XP_052096102.1_85	3792
lcl|NW_026262581.1_cds_XP_052097045.1_86	1512
lcl|NW_026262581.1_cds_XP_052095838.1_87	4023
lcl|NW_026262581.1_cds_XP_052095994.1_88	4014
lcl|NW_026262581.1_cds_XP_052095908.1_89	4017
lcl|NW_026262581.1_cds_XP_052095753.1_90	4038
lcl|NW_026262581.1_cds_XP_052084197.1_91	522
lcl|NW_026262581.1_cds_XP_052099380.1_92	615
lcl|NW_026262581.1_cds_XP_052095616.1_93	4506
lcl|NW_026262581.1_cds_XP_052100796.1_94	921
lcl|NW_026262581.1_cds_XP_052102020.1_95	513
