sp	A0A096MJN4	SEPT4_RAT	lcl	NW_008708302.1_cds_XP_009050624.1_7020	62.254	355	124	2	101	455	58	1092	6.87e-161	459
sp	A0A0B4K7J2	RBP2_DROME	lcl	NW_008708645.1_cds_XP_009053263.1_9662	46.795	156	75	2	1296	1444	5413	5877	9.90e-35	146
sp	A0A0G2JZ79	SIR1_RAT	lcl	NW_008710662.1_cds_XP_009065218.1_21611	56.632	475	179	8	2	465	43	1419	7.65e-175	504
sp	A0A0G2K344	PK3CA_RAT	lcl	NW_008709379.1_cds_XP_009058178.1_14578	54.460	1065	462	10	5	1064	7	3147	0.0	1179
sp	A0A178VEK7	DUO1_ARATH	lcl	NW_008707279.1_cds_XP_009046770.1_3168	46.903	113	58	2	2	114	103	435	1.06e-27	104
sp	A0A2I0BVG8	CDPK1_PLAFO	lcl	NW_008709614.1_cds_XP_009059454.1_15854	36.570	309	171	5	54	360	64	921	1.04e-59	199
sp	A0AVF1	IFT56_HUMAN	lcl	NW_008710508.1_cds_XP_009064530.1_20927	78.559	555	118	1	1	554	1	1665	0.0	910
sp	A0MLS5	BMAL1_HORSE	lcl	NW_008709979.1_cds_XP_009061758.1_18159	44.538	357	191	3	88	439	1	1065	4.10e-106	324
sp	A1Z6E0	GUS_DROME	lcl	NW_008706876.1_cds_XP_009044967.1_1365	43.814	194	103	5	38	230	175	741	1.03e-44	151
sp	A1Z7Z9	CP131_DROME	lcl	NW_008711162.1_cds_XP_009067326.1_23733	37.255	153	89	1	696	841	91	549	2.58e-24	103
sp	A1Z8D0	PWP1_DROME	lcl	NW_008708276.1_cds_XP_009050265.1_6666	40.367	327	186	5	130	453	388	1350	1.26e-84	267
sp	A1Z9E2	LIN54_DROME	lcl	NW_008708330.1_cds_XP_009050678.1_7076	54.144	181	66	4	738	901	49	591	1.46e-44	160
sp	A1Z9L3	DHX8_DROME	lcl	NW_008710950.1_cds_XP_009066601.1_23001	48.443	803	393	8	422	1219	43	2403	0.0	728
sp	A1Z9X0	APKC_DROME	lcl	NW_008709614.1_cds_XP_009059398.1_15792	68.522	575	165	3	37	606	28	1719	0.0	793
sp	A2A6C4	SPP2C_MOUSE	lcl	NW_008710427.1_cds_XP_009064227.1_20630	34.870	499	271	10	45	537	58	1410	5.41e-80	262
sp	A2A8L1	CHD5_MOUSE	lcl	NW_008709716.1_cds_XP_009060532.1_16934	63.363	565	181	5	336	900	907	2523	0.0	659
sp	A2AAE1	BLTP1_MOUSE	lcl	NW_008709687.1_cds_XP_009059810.1_16203	41.895	1129	574	19	4	1118	16	3198	0.0	878
sp	A2AG06	MEIOC_MOUSE	lcl	NW_008709577.1_cds_XP_009059117.1_15651	62.963	162	60	0	757	918	1	486	1.24e-63	211
sp	A2AKX3	SETX_MOUSE	lcl	NW_008710115.1_cds_XP_009062598.1_18994	33.667	300	148	11	2151	2423	6133	6960	1.04e-30	133
sp	A2AL36	CNTRL_MOUSE	lcl	NW_008706876.1_cds_XP_009044973.1_1371	48.968	339	164	3	79	411	1	1008	3.75e-89	296
sp	A2APF3	CTCFL_MOUSE	lcl	NW_008708547.1_cds_XP_009052735.1_9136	52.747	273	127	2	252	524	169	981	8.58e-95	294
sp	A2ARI4	LGR4_MOUSE	lcl	NW_008708401.1_cds_XP_009052027.1_8424	31.405	847	507	9	40	819	178	2697	7.38e-110	360
sp	A2AU37	RD21L_MOUSE	lcl	NW_008710867.1_cds_XP_009066160.1_22566	62.778	180	60	2	1	173	1	540	9.29e-73	243
sp	A2AU72	ARMC3_MOUSE	lcl	NW_008707425.1_cds_XP_009047288.1_3687	46.173	392	206	2	223	609	1	1176	3.40e-70	244
sp	A2CEI6	PIWL2_DANRE	lcl	NW_008710662.1_cds_XP_009065055.1_21446	48.340	753	378	7	299	1046	1	2241	0.0	773
sp	A2CG63	ARI4B_MOUSE	lcl	NW_008708987.1_cds_XP_009055695.1_12083	46.154	390	185	5	5	388	1	1113	9.88e-92	300
sp	A2RUB1	MEIOC_HUMAN	lcl	NW_008709577.1_cds_XP_009059117.1_15651	60.494	162	64	0	747	908	1	486	1.64e-60	202
sp	A3KGV1	ODFP2_MOUSE	lcl	NW_008706747.1_cds_XP_009044335.1_733	51.295	193	94	0	620	812	4	582	8.69e-57	193
sp	A3KPW9	BAG6_DANRE	lcl	NW_008710694.1_cds_XP_009065529.1_21926	26.496	468	309	9	709	1156	2452	3810	8.45e-48	186
sp	A3KQH2	DRC9_DANRE	lcl	NW_008709752.1_cds_XP_009060647.1_17046	38.567	363	182	4	1	324	4	1086	1.44e-70	224
sp	A4D1T9	PRS37_HUMAN	lcl	NW_008710662.1_cds_XP_009065093.1_21485	25.118	211	141	6	40	235	4	630	6.63e-12	62.4
sp	A4IH17	BAG6_XENTR	lcl	NW_008710694.1_cds_XP_009065529.1_21926	27.097	465	293	10	695	1126	2458	3813	3.41e-37	152
sp	A4PES0	WEE2_PIG	lcl	NW_008709220.1_cds_XP_009057136.1_13537	50.136	369	174	7	154	518	148	1236	5.54e-115	349
sp	A5D8V7	ODAD3_HUMAN	lcl	NW_008711162.1_cds_XP_009067282.1_23684	40.535	486	281	4	70	549	43	1494	2.56e-67	228
sp	A5D8W1	CFA69_HUMAN	lcl	NW_008711143.1_cds_XP_009067230.1_23635	46.144	791	423	3	63	850	4	2376	0.0	751
sp	A5D9M6	BAG6_PIG	lcl	NW_008710694.1_cds_XP_009065529.1_21926	27.642	369	239	5	784	1124	2704	3810	3.72e-25	112
sp	A6N7Y9	PIWL1_CHICK	lcl	NW_008710536.1_cds_XP_009064630.1_21032	51.702	764	357	7	111	867	97	2373	0.0	823
