sp	A0A096MJN4	SEPT4_RAT	lcl	NW_026854713.1_cds_XP_060584851.1_11064	62.291	358	126	2	101	458	1237	2283	1.25e-152	453
sp	A0A0B4K7J2	RBP2_DROME	lcl	NW_026854895.1_cds_XP_060585584.1_11731	40.000	265	143	6	1539	1793	3853	4629	1.42e-40	167
sp	A0A0G2JZ79	SIR1_RAT	lcl	NW_026852505.1_cds_XP_060554131.1_3550	68.020	197	63	0	3	199	442	1032	6.70e-96	297
sp	A0A0G2K344	PK3CA_RAT	lcl	NW_026867184.1_cds_XP_060578093.1_56846	48.405	1066	469	17	5	1062	7	2985	0.0	970
sp	A0A178VEK7	DUO1_ARATH	lcl	NW_026862136.1_cds_XP_060557660.1_38409	48.039	102	51	2	13	114	304	603	1.73e-24	104
sp	A0A2I0BVG8	CDPK1_PLAFO	lcl	NW_026859120.1_cds_XP_060602146.1_26614	43.609	266	133	6	62	325	91	843	1.55e-63	211
sp	A0AVF1	IFT56_HUMAN	lcl	NW_026865149.1_cds_XP_060569601.1_49190	79.603	554	113	0	1	554	1	1662	0.0	920
sp	A0MLS5	BMAL1_HORSE	lcl	NW_026861840.1_cds_XP_060556392.1_37265	47.033	674	287	16	6	626	142	2112	0.0	556
sp	A1Z6E0	GUS_DROME	lcl	NW_026858977.1_cds_XP_060601511.1_26041	71.786	280	72	4	1	277	7	834	9.40e-149	418
sp	A1Z7Z9	CP131_DROME	lcl	NW_026859947.1_cds_XP_060605968.1_30035	26.516	577	360	10	583	1107	1669	3363	8.09e-35	145
sp	A1Z8D0	PWP1_DROME	lcl	NW_026856686.1_cds_XP_060592672.1_18081	41.503	306	174	3	130	434	508	1413	8.85e-81	261
sp	A1Z8P9	TPR_DROME	lcl	NW_026861093.1_cds_XP_060553373.1_34549	27.581	1327	875	19	119	1406	379	4218	8.99e-94	342
sp	A1Z9E2	LIN54_DROME	lcl	NW_026851615.1_cds_XP_060553263.1_335	51.515	198	78	5	728	908	1570	2160	3.36e-55	206
sp	A1Z9L3	DHX8_DROME	lcl	NW_026859584.1_cds_XP_060604333.1_28578	76.091	962	218	4	283	1240	709	3570	0.0	1463
sp	A1Z9X0	APKC_DROME	lcl	NW_026857134.1_cds_XP_060594529.1_19752	68.664	584	173	3	25	606	19	1746	0.0	818
sp	A2A6C4	SPP2C_MOUSE	lcl	NW_026867112.1_cds_XP_060577740.1_56518	32.406	611	323	15	40	628	94	1722	1.12e-74	252
sp	A2A8L1	CHD5_MOUSE	lcl	NW_026862244.1_cds_XP_060558085.1_38791	64.433	970	278	11	336	1295	1162	3900	0.0	1174
sp	A2AAE1	BLTP1_MOUSE	lcl	NW_026863817.1_cds_XP_060564111.1_44230	41.057	1135	582	19	25	1119	67	3330	0.0	880
sp	A2AG06	MEIOC_MOUSE	lcl	NW_026851635.1_cds_XP_060566526.1_452	54.460	213	84	3	735	941	1981	2598	8.61e-61	224
sp	A2AKX3	SETX_MOUSE	lcl	NW_026859038.1_cds_XP_060601702.1_26210	31.463	820	445	30	1679	2437	10459	12750	7.09e-82	304
sp	A2AL36	CNTRL_MOUSE	lcl	NW_026856160.1_cds_XP_060590560.1_16184	38.400	625	359	11	65	675	229	2067	3.58e-95	340
sp	A2AM05	CNTLN_MOUSE	lcl	NW_026866221.1_cds_XP_060574034.1_53189	34.064	593	321	15	119	659	85	1809	4.32e-57	218
sp	A2APF3	CTCFL_MOUSE	lcl	NW_026858308.1_cds_XP_060599079.1_23848	42.469	405	213	6	171	561	979	2175	2.75e-99	326
sp	A2ARI4	LGR4_MOUSE	lcl	NW_026860877.1_cds_XP_060552308.1_33590	34.665	851	482	7	41	819	124	2670	3.53e-137	445
sp	A2AU37	RD21L_MOUSE	lcl	NW_026860475.1_cds_XP_060608142.1_31992	42.328	378	176	11	1	347	1	1101	1.31e-72	244
sp	A2AU72	ARMC3_MOUSE	lcl	NW_026857392.1_cds_XP_060595390.1_20514	41.876	917	460	8	15	879	43	2730	0.0	588
sp	A2CEI6	PIWL2_DANRE	lcl	NW_026866098.1_cds_XP_060573450.1_52654	47.500	760	390	5	291	1046	550	2814	0.0	777
sp	A2CG63	ARI4B_MOUSE	lcl	NW_026854843.1_cds_XP_060585374.1_11543	33.735	83	55	0	312	394	676	924	1.97e-13	75.9
sp	A2RUB1	MEIOC_HUMAN	lcl	NW_026851635.1_cds_XP_060566451.1_451	55.497	191	79	1	724	908	1951	2523	1.53e-58	218
sp	A3KGV1	ODFP2_MOUSE	lcl	NW_026853858.1_cds_XP_060581628.1_8154	36.340	377	223	1	408	767	1	1131	1.62e-60	212
sp	A3KPW9	BAG6_DANRE	lcl	NW_026858363.1_cds_XP_060599352.1_24092	28.175	252	170	6	711	959	2722	3453	7.87e-27	120
sp	A3KQH2	DRC9_DANRE	lcl	NW_026864594.1_cds_XP_060567483.1_47283	37.396	361	189	5	1	324	19	1101	9.97e-63	206
sp	A4D1T9	PRS37_HUMAN	lcl	NW_026856604.1_cds_XP_060592410.1_17847	25.116	215	142	6	32	229	4363	5001	3.58e-12	66.6
sp	A4IH17	BAG6_XENTR	lcl	NW_026858363.1_cds_XP_060599352.1_24092	31.829	421	182	13	1	338	4	1200	1.10e-31	135
sp	A4PES0	WEE2_PIG	lcl	NW_026857723.1_cds_XP_060596710.1_21714	49.474	380	177	10	153	522	505	1629	4.33e-107	333
sp	A5D8V7	ODAD3_HUMAN	lcl	NW_026852301.1_cds_XP_060602544.1_2689	39.425	487	289	3	67	549	34	1488	1.73e-57	203
sp	A5D8W1	CFA69_HUMAN	lcl	NW_026853760.1_cds_XP_060581085.1_7672	46.293	499	261	4	23	514	61	1557	5.93e-146	455
sp	A5D9M6	BAG6_PIG	lcl	NW_026858363.1_cds_XP_060599350.1_24093	36.052	233	90	6	17	212	4	636	1.39e-21	103
sp	A6N7Y9	PIWL1_CHICK	lcl	NW_026861408.1_cds_XP_060554525.1_35596	52.972	774	352	8	100	867	304	2607	0.0	877
sp	A6NDE4	RBY1B_HUMAN	lcl	NW_026863862.1_cds_XP_060564318.1_44415	46.341	82	43	1	5	85	7	252	6.59e-19	90.5
sp	A6PVC2	TTLL8_HUMAN	lcl	NW_026854098.1_cds_XP_060582556.1_8983	42.571	350	173	5	262	607	2059	3036	1.12e-76	274
sp	A6QQL3	SEP14_BOVIN	lcl	NW_026857083.1_cds_XP_060594317.1_19551	64.263	319	110	1	19	337	91	1035	4.09e-153	441
sp	A7X5R6	BAG6_ORNAN	lcl	NW_026858363.1_cds_XP_060599350.1_24093	37.379	206	71	5	24	192	4	558	2.77e-23	108
sp	A7X8B7	PRGR_GORGO	lcl	NW_026859039.1_cds_XP_060601722.1_26232	35.294	221	140	2	564	784	1279	1932	3.70e-32	135
sp	A8D8P8	SIWI_BOMMO	lcl	NW_026861408.1_cds_XP_060554524.1_35597	42.820	773	428	8	135	899	307	2607	0.0	656
sp	A8KBF3	PIWL2_XENTR	lcl	NW_026866098.1_cds_XP_060573450.1_52654	48.485	759	383	4	195	949	550	2814	0.0	779
sp	A8MPH9	FOSLD_DROME	lcl	NW_026858892.1_cds_XP_060601211.1_25772	48.718	78	40	0	376	453	436	669	6.85e-18	87.0
sp	A8WVU9	ROCK_CAEBR	lcl	NW_026863713.1_cds_XP_060563759.1_43913	43.206	655	316	13	9	630	49	1944	1.48e-166	532
sp	A9Q751	PCDP1_MOUSE	lcl	NW_026858956.1_cds_XP_060601443.1_25978	37.163	853	452	16	1	792	1	2490	1.30e-167	510
sp	A9ZSZ2	AGO3_BOMMO	lcl	NW_026866098.1_cds_XP_060573450.1_52654	49.545	769	379	6	162	926	523	2814	0.0	790
sp	B0BLW3	LGR4_XENTR	lcl	NW_026860877.1_cds_XP_060552308.1_33590	33.846	845	482	11	43	814	124	2646	1.91e-130	427
sp	B0BN28	SKA1_RAT	lcl	NW_026866368.1_cds_XP_060574679.1_53768	29.779	272	170	2	2	252	7	822	2.16e-31	118
sp	B0LSW3	LIS1_FELCA	lcl	NW_026860740.1_cds_XP_060551694.1_33050	78.537	410	85	2	1	410	1	1221	0.0	697
sp	B1A8Z2	CIB1_SHEEP	lcl	NW_026865605.1_cds_XP_060571521.1_50925	48.168	191	92	3	1	191	82	633	2.41e-42	142
sp	B1ASB6	SPOC1_MOUSE	lcl	NW_026864838.1_cds_XP_060568387.1_48085	30.702	342	215	7	450	774	5029	6039	1.17e-35	149
sp	B1Q3J6	DNM1B_ORYSJ	lcl	NW_026852583.1_cds_XP_060557260.1_3836	41.941	608	281	9	968	1527	2818	4569	7.21e-149	496
sp	B2GV50	RFX2_RAT	lcl	NW_026856260.1_cds_XP_060591031.1_16606	59.764	594	197	14	69	647	319	2019	0.0	637
sp	B2RR83	YTDC2_MOUSE	lcl	NW_026853883.1_cds_XP_060581690.1_8211	53.103	1418	585	17	52	1434	64	4182	0.0	1388
sp	B2RW38	CFA58_MOUSE	lcl	NW_026861636.1_cds_XP_060555610.1_36567	69.390	771	233	1	98	865	1	2313	0.0	883
sp	B2RX14	TUT4_MOUSE	lcl	NW_026865661.1_cds_XP_060571762.1_51150	53.012	415	187	6	915	1326	1030	2259	5.02e-129	433
sp	B2RXZ1	PNDC1_MOUSE	lcl	NW_026865160.1_cds_XP_060569643.1_49224	33.898	472	298	8	46	504	16	1428	8.39e-90	285
sp	B2RYF7	WASH1_RAT	lcl	NW_026856939.1_cds_XP_060593743.1_19045	50.196	255	126	1	10	264	10	771	2.25e-65	219
sp	B3M185	RAS1_DROAN	lcl	NW_026854344.1_cds_XP_060583685.1_10015	87.730	163	20	0	1	163	1	489	8.48e-95	274
sp	B3M383	SPNE_DROAN	lcl	NW_026860012.1_cds_XP_060606287.1_30322	35.050	1301	738	32	96	1339	376	4128	0.0	687
sp	B3MEY6	LIS1_DROAN	lcl	NW_026860740.1_cds_XP_060551694.1_33050	73.105	409	108	2	3	411	1	1221	0.0	603
sp	B3MPN6	IRS1_DROAN	lcl	NW_026863859.1_cds_XP_060564286.1_44383	36.047	258	138	4	9	264	52	750	8.30e-31	132
sp	B3N946	IRS1_DROER	lcl	NW_026863859.1_cds_XP_060564286.1_44383	36.220	254	135	5	13	264	64	750	8.79e-34	142
sp	B3NPW0	LIS1_DROER	lcl	NW_026860740.1_cds_XP_060551694.1_33050	73.839	409	105	2	3	411	1	1221	0.0	610
sp	B3NZR4	RAS1_DROER	lcl	NW_026854344.1_cds_XP_060583685.1_10015	87.730	163	20	0	1	163	1	489	8.48e-95	274
sp	B3P3W1	SPNE_DROER	lcl	NW_026860012.1_cds_XP_060606287.1_30322	32.663	1393	818	36	101	1425	382	4404	0.0	655
sp	B3P7F8	HH_DROER	lcl	NW_026854319.1_cds_XP_060583589.1_9927	45.570	395	194	6	79	458	79	1245	7.47e-102	311
sp	B4GAJ1	LIS1_DROPE	lcl	NW_026860740.1_cds_XP_060551694.1_33050	73.839	409	105	2	3	411	1	1221	0.0	605
sp	B4GEU5	SPNE_DROPE	lcl	NW_026860012.1_cds_XP_060606287.1_30322	33.139	1373	779	37	49	1343	193	4128	0.0	676
sp	B4GFJ8	RAS1_DROPE	lcl	NW_026854344.1_cds_XP_060583685.1_10015	87.117	163	21	0	1	163	1	489	1.29e-94	274
sp	B4HFB7	HH_DROSE	lcl	NW_026854319.1_cds_XP_060583589.1_9927	46.076	395	192	6	79	458	79	1245	2.99e-103	315
sp	B4HKC7	RAS1_DROSE	lcl	NW_026854344.1_cds_XP_060583685.1_10015	87.730	163	20	0	1	163	1	489	8.48e-95	274
sp	B4HLH4	SPNE_DROSE	lcl	NW_026860012.1_cds_XP_060606288.1_30323	33.477	1392	809	38	102	1427	106	4128	0.0	657
sp	B4HSL3	LIS1_DROSE	lcl	NW_026860740.1_cds_XP_060551694.1_33050	73.839	409	105	2	3	411	1	1221	0.0	611
sp	B4HWI2	IRS1_DROSE	lcl	NW_026863859.1_cds_XP_060564286.1_44383	33.884	242	133	5	25	264	100	750	3.29e-35	147
sp	B4JWA1	LIS1_DROGR	lcl	NW_026860740.1_cds_XP_060551694.1_33050	73.839	409	105	2	3	411	1	1221	0.0	607
sp	B4K5R2	SPNE_DROMO	lcl	NW_026860012.1_cds_XP_060606288.1_30323	32.881	1399	826	36	94	1424	67	4128	0.0	655
sp	B4KT48	LIS1_DROMO	lcl	NW_026860740.1_cds_XP_060551694.1_33050	74.083	409	104	2	3	411	1	1221	0.0	633
sp	B4LQ21	LIS1_DROVI	lcl	NW_026860740.1_cds_XP_060551694.1_33050	73.594	409	106	2	3	411	1	1221	0.0	605
sp	B4LX81	SPNE_DROVI	lcl	NW_026860012.1_cds_XP_060606287.1_30322	33.502	1382	819	34	104	1426	382	4404	0.0	674
sp	B4LY29	RAS1_DROVI	lcl	NW_026854344.1_cds_XP_060583685.1_10015	87.730	163	20	0	1	163	1	489	3.98e-95	275
sp	B4NBB0	SPNE_DROWI	lcl	NW_026860012.1_cds_XP_060606287.1_30322	31.579	1463	859	39	4	1402	181	4335	0.0	666
