sp	A0A096MJN4	SEPT4_RAT	lcl	NC_069125.1_cds_XP_052801189.1_15451	58.873	355	135	3	100	454	19	1050	4.63e-148	427
sp	A0A0B4K7J2	RBP2_DROME	lcl	NC_069133.1_cds_XP_052771388.1_46218	38.889	270	147	6	1593	1846	4033	4836	1.63e-42	174
sp	A0A0G2JZ79	SIR1_RAT	lcl	NC_069123.1_cds_XP_052789068.1_6592	67.427	307	100	0	3	309	454	1374	6.54e-151	454
sp	A0A0G2K344	PK3CA_RAT	lcl	NC_069130.1_cds_XP_052760292.1_34814	52.354	1062	487	10	5	1063	7	3144	0.0	1148
sp	A0A178VEK7	DUO1_ARATH	lcl	NC_069125.1_cds_XP_052802522.1_13523	46.667	105	54	2	10	114	292	600	1.25e-25	108
sp	A0A2I0BVG8	CDPK1_PLAFO	lcl	NC_069135.1_cds_XP_052780146.1_51626	42.553	282	145	6	46	325	43	843	2.58e-65	216
sp	A0A5F8MPU3	CTSRT_MOUSE	lcl	NC_069126.1_cds_XP_052806381.1_18794	32.917	240	157	4	834	1070	2488	3204	3.04e-17	90.5
sp	A0AVF1	IFT56_HUMAN	lcl	NC_069123.1_cds_XP_052791029.1_6569	79.422	554	114	0	1	554	1	1662	0.0	910
sp	A0MLS5	BMAL1_HORSE	lcl	NC_069125.1_cds_XP_052799513.1_15353	45.807	644	304	10	17	626	196	2094	0.0	547
sp	A1Z6E0	GUS_DROME	lcl	NC_069130.1_cds_XP_052759650.1_33436	70.609	279	77	3	1	277	7	834	8.46e-147	414
sp	A1Z7Z9	CP131_DROME	lcl	NC_069123.1_cds_XP_052774988.1_3358	26.170	577	388	11	583	1131	1747	3447	2.49e-34	144
sp	A1Z8D0	PWP1_DROME	lcl	NC_069127.1_cds_XP_052812037.1_24731	39.877	326	188	4	130	453	502	1461	1.88e-75	247
sp	A1Z8P9	TPR_DROME	lcl	NC_069134.1_cds_XP_052775789.1_48454	26.811	1574	1016	30	119	1665	373	4767	1.35e-97	355
sp	A1Z9E2	LIN54_DROME	lcl	NC_069123.1_cds_XP_052766517.1_5304	51.295	193	77	4	733	908	1303	1881	5.46e-47	181
sp	A1Z9L3	DHX8_DROME	lcl	NC_069122.1_cds_XP_052803131.1_822	75.884	962	219	3	283	1240	742	3600	0.0	1463
sp	A1Z9X0	APKC_DROME	lcl	NC_069130.1_cds_XP_052821059.1_32332	67.007	588	184	1	29	606	25	1788	0.0	811
sp	A2A6C4	SPP2C_MOUSE	lcl	NC_069122.1_cds_XP_052807180.1_728	33.394	545	311	12	28	546	61	1617	5.93e-69	237
sp	A2A8L1	CHD5_MOUSE	lcl	NC_069130.1_cds_XP_052759619.1_34005	61.204	1312	424	18	338	1632	1243	4974	0.0	1444
sp	A2AAE1	BLTP1_MOUSE	lcl	NC_069124.1_cds_XP_052791427.1_10286	40.170	1175	641	19	25	1176	73	3480	0.0	859
sp	A2AG06	MEIOC_MOUSE	lcl	NC_069126.1_cds_XP_052804092.1_17936	57.714	175	70	1	744	918	700	1212	1.14e-58	209
sp	A2AKX3	SETX_MOUSE	lcl	NC_069127.1_cds_XP_052808515.1_21259	28.230	921	511	33	1625	2465	10555	13107	5.33e-75	281
sp	A2AL36	CNTRL_MOUSE	lcl	NC_069124.1_cds_XP_052795462.1_8933	38.312	154	93	1	111	264	643	1098	2.92e-15	84.0
sp	A2AM05	CNTLN_MOUSE	lcl	NC_069124.1_cds_XP_052796770.1_12076	32.487	394	231	7	295	659	796	1959	1.49e-31	136
sp	A2APF3	CTCFL_MOUSE	lcl	NC_069129.1_cds_XP_052816834.1_28161	50.352	284	138	2	257	538	1273	2121	1.13e-91	305
sp	A2ARI4	LGR4_MOUSE	lcl	NC_069125.1_cds_XP_052802628.1_16917	34.330	836	490	7	41	819	163	2664	9.40e-133	433
sp	A2AU37	RD21L_MOUSE	lcl	NC_069131.1_cds_XP_052764120.1_39130	32.866	642	336	15	1	549	1	1920	8.69e-85	277
sp	A2AU72	ARMC3_MOUSE	lcl	NC_069124.1_cds_XP_052795765.1_7000	40.085	938	466	12	15	879	43	2787	5.70e-168	513
sp	A2CEI6	PIWL2_DANRE	lcl	NC_069123.1_cds_XP_052772354.1_3151	44.778	833	440	11	224	1046	325	2793	0.0	777
sp	A2CG63	ARI4B_MOUSE	lcl	NC_069132.1_cds_XP_052766988.1_40810	47.870	399	182	7	6	398	13	1149	1.88e-84	305
sp	A2RUB1	MEIOC_HUMAN	lcl	NC_069126.1_cds_XP_052804092.1_17936	55.556	198	82	3	734	929	700	1281	7.07e-58	207
sp	A3KGV1	ODFP2_MOUSE	lcl	NC_069138.1_cds_XP_052789758.1_60156	38.471	785	462	5	58	828	145	2478	2.06e-166	504
sp	A3KPW9	BAG6_DANRE	lcl	NC_069138.1_cds_XP_052789500.1_60305	37.379	206	108	3	6	206	1	570	1.31e-26	120
sp	A3KQH2	DRC9_DANRE	lcl	NC_069136.1_cds_XP_052784328.1_54188	35.211	355	192	6	7	324	43	1104	1.95e-57	192
sp	A4D1T9	PRS37_HUMAN	lcl	NC_069123.1_cds_XP_052817631.1_4408	23.148	216	149	7	28	228	1018	1659	8.20e-11	62.8
sp	A4IH17	BAG6_XENTR	lcl	NC_069138.1_cds_XP_052789499.1_60306	40.741	189	78	5	1	170	4	525	5.27e-23	108
sp	A4PES0	WEE2_PIG	lcl	NC_069127.1_cds_XP_052807420.1_23198	48.684	380	181	9	153	522	487	1614	1.90e-109	340
sp	A5D8V7	ODAD3_HUMAN	lcl	NC_069138.1_cds_XP_052790334.1_61771	38.277	499	298	5	55	549	10	1488	1.28e-55	198
sp	A5D8W1	CFA69_HUMAN	lcl	NC_069122.1_cds_XP_052820058.1_823	46.607	899	469	7	16	906	49	2736	0.0	839
sp	A5D9M6	BAG6_PIG	lcl	NC_069138.1_cds_XP_052789500.1_60305	36.530	219	82	5	17	196	4	606	2.12e-19	96.7
sp	A6N7Y9	PIWL1_CHICK	lcl	NC_069125.1_cds_XP_052798993.1_14463	53.222	776	353	7	98	867	307	2622	0.0	879
sp	A6NDE4	RBY1B_HUMAN	lcl	NC_069136.1_cds_XP_052782480.1_54957	50.575	87	42	1	1	86	4	264	3.30e-20	94.4
